Id_Geolocalizacion,zip_code_prefix,Latitud,Longitud,Ciudad,Estado
8154,30830,-19.90253907649183,-44.003285337446194,belo horizonte,mg
8155,30840,-19.890277616721733,-43.999366397670606,belo horizonte,mg
8156,30850,-19.92004569834524,-44.00405074763405,belo horizonte,mg
8157,30855,-19.9221153619925,-44.01358155581232,belo horizonte,mg
8158,30860,-19.919123700793243,-44.00974115415792,belo horizonte,mg
8159,30865,-19.913434213343425,-44.02166385124844,belo horizonte,mg
8160,30870,-19.906858090043457,-44.0089732613624,belo horizonte,mg
8161,30880,-19.902437787077453,-44.01672013436969,belo horizonte,mg
8162,30881,-19.89553446760352,-44.01547548353402,belo horizonte,mg
8163,30882,-19.881619613784384,-44.00934116973428,belo horizonte,mg
8164,31010,-19.91508096513413,-43.917558395580826,belo horizonte,mg
8165,31015,-19.911128377758075,-43.9257365779481,belo horizonte,mg
8166,31030,-19.9061205626132,-43.923704334179504,belo horizonte,mg
8167,31035,-19.898268883582244,-43.9205695032957,belo horizonte,mg
8168,31050,-19.89856959315741,-43.89524503637982,belo horizonte,mg
8169,31060,-19.893940937707058,-43.903855862505885,belo horizonte,mg
8170,31070,-19.888609910495955,-43.898058606999314,belo horizonte,mg
8171,31080,-19.88486667376421,-43.90929675254727,belo horizonte,mg
8172,31110,-19.90491827268254,-43.93689170249609,belo horizonte,mg
8173,31130,-19.89196162600201,-43.94238063666808,belo horizonte,mg
8174,31140,-19.894574207526336,-43.93123458184847,belo horizonte,mg
8175,31150,-19.879678273976506,-43.94373206172144,belo horizonte,mg
8176,31155,-19.87305545966997,-43.93786577993863,belo horizonte,mg
8177,31160,-19.878923245107323,-43.931504978901216,belo horizonte,mg
8178,31170,-19.88650652994577,-43.92385723641607,belo horizonte,mg
8179,31210,-19.90671219475644,-43.94889650258168,belo horizonte,mg
8180,31230,-19.897440327172728,-43.95717776039552,belo horizonte,mg
8181,31235,-19.89218025459903,-43.95459928402848,belo horizonte,mg
8182,31250,-19.8866196745182,-43.95900374354421,belo horizonte,mg
8183,31255,-19.86949505446246,-43.9509439543507,belo horizonte,mg
8184,31260,-19.860206725178603,-43.9407347369121,belo horizonte,mg
8185,31270,-19.85962393119908,-43.9556017453739,belo horizonte,mg
8186,31275,-19.858655852092287,-43.96707038116433,belo horizonte,mg
8187,31310,-19.873399844484634,-43.98232611271478,belo horizonte,mg
8188,31320,-19.88536132124379,-43.9839047215866,belo horizonte,mg
8189,31330,-19.877826922098706,-43.9954214291907,belo horizonte,mg
8190,31340,-19.86477356430017,-43.98962196689193,belo horizonte,mg
8191,31360,-19.87286858644121,-44.01036577543169,belo horizonte,mg
8192,31365,-19.86605711120896,-44.00074510410349,belo horizonte,mg
8193,31370,-19.846611687137493,-44.006361128991166,belo horizonte,mg
8194,31510,-19.81433641481692,-43.96557706575405,belo horizonte,mg
8195,31515,-19.82329457000592,-43.96124588496537,belo horizonte,mg
8196,31520,-19.81951732572616,-43.9688259483315,belo horizonte,mg
8197,31525,-19.82592413119809,-43.972410663201806,belo horizonte,mg
8198,31530,-19.826398528431668,-43.97983837767936,belo horizonte,mg
8199,31535,-19.81472372408545,-43.98102274756471,belo horizonte,mg
8200,31540,-19.82870132887266,-43.989076856138645,belo horizonte,mg
8201,31545,-19.8353280192043,-44.00414456958805,belo horizonte,mg
8202,31550,-19.839839009361643,-43.98593700357398,belo horizonte,mg
8203,31555,-19.841600785453995,-43.98022183612361,belo horizonte,mg
8204,31560,-19.83849989473624,-43.974411819358,belo horizonte,mg
8205,31565,-19.833900216425704,-43.96679019247034,belo horizonte,mg
8206,31570,-19.80768065786215,-43.98042684085744,belo horizonte,mg
8207,31573,-19.81095228066824,-43.98998650424639,belo horizonte,mg
8208,31575,-19.805736259705377,-43.99640168994813,belo horizonte,mg
8209,31578,-19.813581060899992,-44.00208560119149,belo horizonte,mg
8210,31580,-19.822347132611856,-43.9978083683212,belo horizonte,mg
8211,31585,-19.824128097030663,-44.00664416568288,belo horizonte,mg
8212,31610,-19.8128338749776,-43.9541499578008,belo horizonte,mg
8213,31615,-19.80723991878396,-43.96221320713532,belo horizonte,mg
8214,31620,-19.80237426592665,-43.96706551962696,belo horizonte,mg
8215,31630,-19.801110021581312,-43.956534476803625,belo horizonte,mg
8216,31640,-19.805297953541995,-43.973799439546255,belo horizonte,mg
8217,31650,-19.81588076893016,-43.96546886335143,belo horizonte,mg
8218,31652,-19.79826413229729,-43.97704757818305,belo horizonte,mg
8219,31655,-19.78935556099101,-43.98463829779658,belo horizonte,mg
8220,31660,-19.8074389848162,-43.98485974295428,belo horizonte,mg
8221,31680,-19.80041723467681,-43.99469936417468,belo horizonte,mg
8222,31710,-19.840041680680123,-43.95933923847522,belo horizonte,mg
8223,31720,-19.83223092604312,-43.952955641154176,belo horizonte,mg
8224,31725,-19.839820483495803,-43.94487473757863,belo horizonte,mg
8225,31730,-19.836057733815164,-43.94538236770012,belo horizonte,mg
8226,31741,-19.845202939250868,-43.9416528026626,belo horizonte,mg
8227,31742,-19.83035970462223,-43.93695142611339,belo horizonte,mg
8228,31744,-19.83278599324768,-43.94957222665208,belo horizonte,mg
8229,31746,-19.81034580303269,-43.9355703218044,belo horizonte,mg
8230,31748,-19.803790375324308,-43.9395284025012,belo horizonte,mg
8231,31749,-19.84083282748744,-43.97298323530933,belo horizonte,mg
8232,31760,-19.83579817082638,-43.93978453511451,belo horizonte,mg
8233,31765,-19.831085157222056,-43.93565776283973,belo horizonte,mg
8234,31785,-19.80526951595593,-43.94067925910314,belo horizonte,mg
8235,31810,-19.86006638891726,-43.93073973711903,belo horizonte,mg
8236,31812,-19.853541240951422,-43.93185108559579,belo horizonte,mg
8237,31814,-19.850842563717205,-43.92524820019192,belo horizonte,mg
8238,31820,-19.89963465113387,-44.00239920122336,belo horizonte,mg
8239,31840,-19.841080942701883,-43.92719742547796,belo horizonte,mg
8240,31842,-19.83768155726055,-43.92405254267352,belo horizonte,mg
8241,31844,-19.838414207271068,-43.91567119293642,belo horizonte,mg
8242,31845,-19.85014637322588,-43.9168751963274,belo horizonte,mg
8243,31846,-19.833512755238697,-43.91132450702488,belo horizonte,mg
8244,31870,-19.84364295836597,-43.90406350757184,belo horizonte,mg
8245,31872,-19.82543643026945,-43.89792250761004,belo horizonte,mg
8246,31910,-19.869927909222344,-43.919706450313775,belo horizonte,mg
8247,31920,-19.870855445819217,-43.912557996644686,belo horizonte,mg
8248,31930,-19.86427851880292,-43.90842441682297,belo horizonte,mg
8249,31950,-19.867541102807987,-43.89948356702756,belo horizonte,mg
8250,31960,-19.86200851472948,-43.902436219120624,belo horizonte,mg
8251,31970,-19.85759230362832,-43.8858685801865,belo horizonte,mg
8252,31975,-19.8511027553502,-43.88583828834381,belo horizonte,mg
8253,31980,-19.85461537734019,-43.91473973193414,belo horizonte,mg
8254,31985,-19.85406533132012,-43.90525564286927,belo horizonte,mg
8255,31990,-19.854311790524605,-43.89833067844855,belo horizonte,mg
8256,31995,-19.840810963473817,-43.89442610218511,belo horizonte,mg
8257,31998,-19.84320807966556,-43.87528676672618,belo horizonte,mg
8258,32010,-19.93304548921349,-44.07764439803627,contagem,mg
8259,32013,-19.925479584610702,-44.08570752938618,contagem,mg
8260,32015,-19.92358211078726,-44.09184616947446,contagem,mg
8261,32016,-19.926389269608546,-44.094038281940136,contagem,mg
8262,32017,-19.911310483619456,-44.08482415053406,contagem,mg
8263,32020,-19.911366929695333,-44.07420000975955,contagem,mg
8264,32025,-19.913114728868106,-44.09896666814596,contagem,mg
8265,32040,-19.91512881453888,-44.0718254242026,contagem,mg
8266,32041,-19.911495501326844,-44.07416254433933,contagem,mg
8267,32042,-19.90161400532783,-44.07654981817274,contagem,mg
8268,32043,-19.89916748496856,-44.0858439479927,contagem,mg
8269,32044,-19.89223167254045,-44.09554224071947,contagem,mg
8270,32046,-19.87821088154869,-44.08915772095776,contagem,mg
8271,32050,-19.831906204860392,-44.1449682043005,contagem,mg
8272,32051,-19.84003480260823,-44.12786524365583,contagem,mg
8273,32052,-19.89651358066368,-44.08683772305764,contagem,mg
8274,32055,-19.857690867527264,-44.14461055078084,contagem,mg
8275,32060,-19.86431509611005,-44.116921241685205,contagem,mg
8276,32062,-19.86081474536096,-44.10900498782499,contagem,mg
8277,32065,-19.897487165184856,-44.130797884940655,contagem,mg
8278,32070,-19.914058298019203,-44.10375002587348,contagem,mg
8279,32071,-19.908046499230537,-44.09702007463228,contagem,mg
8280,32072,-19.928464284112355,-44.112134297510266,contagem,mg
8281,32073,-19.92804207952199,-44.11644937786632,contagem,mg
8282,32110,-19.88406937050345,-44.02242139461153,contagem,mg
8283,32113,-19.88278807537216,-44.03564980199612,contagem,mg
8284,32115,-19.89318094361755,-44.027523122420256,contagem,mg
8285,32140,-19.89402962440765,-44.04224404676389,contagem,mg
8286,32141,-19.89277675052137,-44.0664999366568,contagem,mg
8287,32143,-19.91151911104034,-44.0428536968531,contagem,mg
8288,32145,-19.88536916949096,-44.04744140682533,contagem,mg
8289,32146,-19.881292159150203,-44.056707819150695,contagem,mg
8290,32150,-19.89126991830715,-44.055546126895166,contagem,mg
8291,32152,-19.88856817314963,-44.08176767901664,contagem,mg
8292,32180,-19.867252389950057,-44.029978433938886,contagem,mg
8293,32181,-19.89720119071129,-44.03491390751433,contagem,mg
8294,32183,-19.863283944312315,-44.03919478557518,contagem,mg
8295,32185,-19.847573166848647,-44.02943024506621,contagem,mg
8296,32186,-19.85203947371348,-44.02084308019937,contagem,mg
8297,32187,-19.848731547720213,-44.03841654314856,contagem,mg
8298,32210,-19.950609107128013,-44.0282172158007,contagem,mg
8299,32215,-19.962196568129173,-44.01728274737205,contagem,mg
8300,32220,-19.96556848500937,-44.02425085330766,contagem,mg
8301,32223,-19.96264364770031,-44.03740931505506,contagem,mg
8302,32230,-19.970340650292773,-44.03581407359182,contagem,mg
8303,32235,-19.97660560421116,-44.036676881918176,contagem,mg
8304,32240,-19.95608602662571,-44.05212106582628,contagem,mg
8305,32241,-19.96787876000002,-44.05469595324328,contagem,mg
8306,32242,-19.971406261537712,-44.06392641227721,contagem,mg
8307,32250,-19.921701340784104,-44.090280787053686,contagem,mg
8308,32260,-19.954716106653933,-44.0389637446662,contagem,mg
8309,32265,-19.9520737836682,-44.0449255042054,contagem,mg
8310,32280,-19.94732845763311,-44.05782869450705,contagem,mg
8311,32285,-19.930430460793904,-44.070712216455945,contagem,mg
8312,32310,-19.938768933234908,-44.03834169825095,contagem,mg
8313,32315,-19.941628099202305,-44.04185858702217,contagem,mg
8314,32340,-19.93928390654725,-44.05144900305219,contagem,mg
8315,32341,-19.93209970255219,-44.05337626862757,contagem,mg
8316,32342,-19.919400218838444,-44.05299395885341,contagem,mg
8317,32370,-19.92856158417609,-44.035622697401806,contagem,mg
8318,32371,-19.92627884198057,-44.03543593580628,contagem,mg
8319,32372,-19.92056947090005,-44.02640958503362,contagem,mg
8320,32400,-20.01844900506141,-44.06780303840637,ibirite,mg
8321,32404,-20.00697136653993,-44.04895788982015,ibirite,mg
8322,32405,-20.02420253648774,-44.040673690799785,ibirite,mg
8323,32407,-20.02446904518932,-44.06333063610682,ibirite,mg
8324,32410,-20.038329521039547,-44.05872019439919,ibirite,mg
8325,32412,-20.029091337907943,-44.06541316934687,ibirite,mg
8326,32415,-20.018093649998228,-44.091476185938205,ibirite,mg
8327,32417,-20.02074999010223,-44.11778528625362,ibirite,mg
8328,32419,-20.013645630860008,-44.07010945653083,ibirité,mg
8329,32420,-19.980579348933848,-44.064108845931,ibirite,mg
8330,32421,-20.01604150250598,-44.07786927814821,ibirité,mg
8331,32422,-20.00521718314669,-44.07585268755866,ibirite,mg
8332,32423,-19.99340735019535,-44.06515205481119,ibirite,mg
8333,32424,-19.989347289351905,-44.05895487776616,ibirite,mg
8334,32425,-20.003944274940903,-44.06297274267365,ibirite,mg
8335,32430,-19.996579505720906,-44.07259035649539,ibirite,mg
8336,32431,-20.009974297550524,-44.08877691521847,ibirite,mg
8337,32432,-20.000674340369656,-44.08667713515285,ibirité,mg
8338,32440,-19.989221267156896,-44.058017388613656,ibirite,mg
8339,32450,-20.038320832591328,-44.13891959658021,sarzedo,mg
8340,32470,-20.058159043126047,-44.17858712584599,mário campos,mg
8341,32553,-19.96971402637195,-44.17558669386577,betim,mg
8342,32600,-19.966637880848904,-44.20266622401852,betim,mg
8343,32602,-19.956431622030344,-44.19656551602942,betim,mg
8344,32603,-19.964331493821263,-44.208443655982,betim,mg
8345,32604,-19.95179903826716,-44.196037480396,betim,mg
8346,32605,-19.93359741189809,-44.18364111990186,betim,mg
8347,32606,-19.936285983610865,-44.19877399560474,betim,mg
8348,32610,-19.959066060976,-44.18841729933644,betim,mg
8349,32611,-19.86142772377265,-44.15600753188527,betim,mg
8350,32616,-19.934273945700287,-44.23933795785705,betim,mg
8351,32623,-19.92510992818833,-44.25994209155613,betim,mg
8352,32625,-19.951655896446155,-44.2237940681632,betim,mg
8353,32628,-19.946738569420628,-44.27148901639808,betim,mg
8354,32630,-19.95576060061168,-44.204698780743215,betim,mg
8355,32634,-20.01007864049963,-44.25030441179605,betim,mg
8356,32635,-20.006567559813018,-44.22586658174156,betim,mg
8357,32639,-20.02495076871552,-44.23525357962292,betim,mg
8358,32640,-19.98854655963464,-44.21599219162972,betim,mg
8359,32641,-20.02189043933651,-44.22317681194744,betim,mg
8360,32642,-20.019876582357337,-44.2217315872142,betim,mg
8361,32649,-19.98333887965839,-44.19613360033256,betim,mg
8362,32652,-19.94936970996593,-44.17973172245941,betim,mg
8363,32653,-19.951959500600232,-44.17159538425437,betim,mg
8364,32654,-19.988021892124745,-44.17257513768808,betim,mg
8365,32655,-19.97078700050153,-44.17045327255078,betim,mg
8366,32656,-19.97870246899941,-44.18697015367742,betim,mg
8367,32657,-20.00331999529889,-44.17079895583056,betim,mg
8368,32659,-19.996507300048204,-44.136741947240594,betim,mg
8369,32660,-19.94889071684701,-44.161206386229,betim,mg
8370,32661,-19.98189199008892,-44.14744562142892,betim,mg
8371,32662,-19.952270727960062,-44.143022839420965,betim,mg
8372,32664,-19.95067364086209,-44.112527014715184,betim,mg
8373,32665,-19.97659568404985,-44.14866521897493,betim,mg
8374,32666,-19.9410600795598,-44.128192377737,betim,mg
8375,32667,-19.96562591201713,-44.13868285941468,betim,mg
8376,32668,-19.98949316420628,-44.12123788854503,betim,mg
8377,32669,-19.96089037124633,-44.10903628138872,betim,mg
8378,32670,-19.959986386151822,-44.171243584447936,betim,mg
8379,32671,-19.9501841310618,-44.17752185023125,betim,mg
8380,32672,-19.93912061459938,-44.173017240189296,betim,mg
8381,32673,-19.940783066219065,-44.16330513476692,betim,mg
8382,32675,-19.93641316016966,-44.13845416864853,betim,mg
8383,32676,-19.944596834802155,-44.12952552303506,betim,mg
8384,32677,-19.94300350459581,-44.1136240110523,betim,mg
8385,32678,-19.934888281842195,-44.10881050599935,betim,mg
8386,32681,-19.95070629559404,-44.123649163459774,betim,mg
8387,32682,-19.93988281002525,-44.10274967131405,betim,mg
8388,32684,-19.95046644047449,-44.10782780845316,betim,mg
8389,32685,-19.946928669248347,-44.10147002083752,betim,mg
8390,32687,-19.941207901685285,-44.09728185475825,betim,mg
8391,32688,-19.93026524562872,-44.09896918013154,betim,mg
8392,32689,-19.95109874742919,-44.07224235365091,betim,mg
8393,32690,-19.94289437717758,-44.114646648124456,betim,mg
8394,32900,-20.066757396501128,-44.306195752963056,igarapé,mg
8395,32920,-20.05336570017964,-44.26097711552808,sao joaquim de bicas,mg
8396,33010,-19.7656814276014,-43.854081070513466,santa luzia,mg
8397,33015,-19.7565456664727,-43.8441281487397,santa luzia,mg
8398,33016,-19.756794391923524,-43.85396634730321,santa luzia,mg
8399,33020,-19.756766786382773,-43.83705387566838,santa luzia,mg
8400,33022,-19.754716081019527,-43.83817369386442,santa luzia,mg
8401,33025,-19.77664745508336,-43.8509249223164,santa luzia,mg
8402,33030,-19.7758764122486,-43.87297103109191,santa luzia,mg
8403,33035,-19.76489339649561,-43.86622305644717,santa luzia,mg
8404,33040,-19.788183982407407,-43.87593971877519,santa luzia,mg
8405,33045,-19.814829655872785,-43.867344007324114,santa luzia,mg
8406,33048,-20.708904445204563,-46.61670129131908,santa luzia,mg
8407,33054,-19.751986834034952,-43.83404383516242,santa luzia,mg
8408,33060,-21.09025773440797,-43.41830706862214,santa luzia,mg
8409,33065,-19.84070163203901,-43.79597224244167,santa luzia,mg
8410,33080,-19.74038427759968,-44.21551676079737,santa luzia,mg
8411,33082,-19.805047216681192,-43.84931304781137,santa luzia,mg
8412,33084,-20.39511586381949,-43.4921764185321,santa luzia,mg
8413,33105,-19.78326721212896,-43.93038106057747,santa luzia,mg
8414,33110,-19.781986660188583,-43.91848304414402,santa luzia,mg
8415,33113,-19.80724277975935,-43.86773712606932,santa luzia,mg
8416,33115,-19.796231634884982,-43.91571850311825,santa luzia,mg
8417,33120,-19.787174407114623,-43.91751271172357,santa luzia,mg
8418,33125,-19.78868766742378,-43.93969573586318,santa luzia,mg
8419,33130,-19.779691091950205,-43.93895344201381,santa luzia,mg
8420,33140,-19.770639716831752,-43.93425857155405,santa luzia,mg
8421,33145,-19.775753332678065,-43.92928539699497,santa luzia,mg
8422,33146,-19.815879436560067,-43.86193316009659,santa luzia,mg
8423,33147,-19.394983935569147,-44.76506441013428,santa luzia,mg
